YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NDC9,PRODUCT_NDC,LAUNCH_YEAR,NPROPNAME,PROPNAME,GENERIC_DRUG_IND_CODE,THER_CLASS,LABELERNAME,DOSAGE_FORM,ACTIVE_STRENGTH,ACTIVE_STRENGTH_UNIT,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM
2018,NDC, 24 ,006416042,0641-6042,2004,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,Generic,Analgesics and Anesthetics,HIKMA,SOLUTION,30,MG/ML,Commercial, 13 ,$245.99,$18.92,$10.25,$0.47,$1.52, 24 , 21.5 , 21.6 , 18.2 , 7.5 , 6.8 , 3.3 ,$5.61,$6.19,$4.74,$148.47,$0.00,$4.06,$5.81,$97.52,$10.57,$10.25,$4.83,$245.99
2018,NDC, 24 ,901660013,NA,NA,LANCETS,LANCETS,Generic,Miscellaneous Products,GLOBAL MEDICAL PRODUCTS,MISCELLANEOUS,NA,NA,Medicare, 13 ,$701.47,$53.96,$29.23,$0.76,$0.28, 24 , 30.0 , 38.5 , 21.3 , 100.0 , 104.2 , 44.0 ,$28.28,$29.18,$11.35,$700.37,$0.00,$0.00,$0.00,$0.00,$28.28,$29.23,$11.34,$701.47
2018,NDC, 24 ,000743663,0074-3663,2010,LEUPROLIDE ACETATE (3 MONTH),LUPRON DEPOT (3-MONTH),Brand,Antineoplastic Agents,ABBVIE,KIT,11.25,MG,Commercial, 14 ,"$87,748.70","$6,267.76","$3,656.20",$51.50,"$3,656.20", 24 , 84.0 , 71.0 , 27.0 , 1.0 , 1.0 , -   ,"$3,408.58","$3,246.25",$583.64,"$77,909.89",$192.50,$409.95,$581.97,"$9,838.81","$3,637.67","$3,656.20",$87.83,"$87,748.70"
2018,NDC, 24 ,003786993,0378-6993,2009,LEVALBUTEROL HCL,LEVALBUTEROL HCL,Generic,Respiratory Agents,MYLAN,NEBULIZATION SOLUTION,1.25,MG/0.5ML,Medicare, 20 ,"$6,750.63",$337.53,$281.28,$16.51,$4.33, 24 , 15.0 , 17.0 , 9.0 , 60.0 , 65.0 , 48.2 ,$178.70,$246.73,$149.18,"$5,921.49",$21.64,$26.75,$31.78,$641.88,$268.64,$281.28,$149.88,"$6,750.63"
2018,NDC, 24 ,003789691,0378-9691,2018,LEVALBUTEROL HCL,LEVALBUTEROL HCL,Generic,Respiratory Agents,MYLAN,NEBULIZATION SOLUTION,0.63,MG/3ML,Commercial, 17 ,"$3,494.26",$205.54,$145.59,$6.76,$0.62, 24 , 15.5 , 21.5 , 17.1 , 150.0 , 234.4 , 161.5 ,$78.90,$144.47,$135.36,"$3,467.26",$0.00,$1.13,$3.22,$27.00,$78.90,$145.59,$134.71,"$3,494.26"
2018,NDC, 24 ,174780106,17478-106,2011,LEVOFLOXACIN (OPHTH),LEVOFLOXACIN,Generic,Topical Products,AKORN,SOLUTION,0.5,%,Medicare, 12 ,"$1,352.84",$112.74,$56.37,$3.15,$11.27, 24 , 15.0 , 17.9 , 12.4 , 5.0 , 5.0 , -   ,$0.58,$18.53,$28.30,$444.83,$30.29,$37.62,$36.28,$902.82,$50.35,$56.37,$27.74,"$1,352.84"
2018,NDC, 24 ,627560718,62756-718,2014,LEVONORGESTREL (EMERGENCY OC),OPCICON ONE-STEP,Brand,Endocrine and Metabolic Drugs,SUN PHARMACEUTICALS,TABLET,1.5,MG,Commercial, 20 ,$475.53,$23.78,$19.81,$5.80,$18.29, 24 , 1.0 , 3.4 , 8.2 , 1.0 , 1.1 , 0.3 ,$19.22,$19.81,$7.23,$475.53,$0.00,$0.00,$0.00,$0.00,$19.22,$19.81,$7.23,$475.53
2018,NDC, 24 ,504190424,50419-424,2016,LEVONORGESTREL (IUD),KYLEENA,Brand,Endocrine and Metabolic Drugs,BAYER HEALTHCARE PHARMA,INTRAUTERINE DEVICE,19.5,MG,Commercial, 24 ,"$21,475.07",$894.79,$894.79,$6.75,$894.79, 24 , 90.0 , 132.5 , 124.4 , 1.0 , 1.0 , -   ,$879.15,$888.34,$40.90,"$21,320.07",$0.00,$6.46,$31.64,$155.00,$879.15,$894.79,$38.95,"$21,475.07"
2018,NDC, 24 ,525440291,52544-291,1997,"LEVONORGESTREL,ETH ESTRADIOL (TRIPHASIC)",TRIVORA (28),Generic,Endocrine and Metabolic Drugs,ACTAVIS PHARMA,TABLET,50-30/75-40/,125-30 MCG,Commercial, 12 ,$792.75,$66.06,$33.03,$0.62,$0.62, 24 , 28.0 , 53.7 , 28.5 , 28.0 , 53.7 , 28.5 ,$12.07,$27.84,$24.25,$668.18,$0.00,$5.19,$15.65,$124.57,$16.44,$33.03,$23.10,$792.75
2018,NDC, 24 ,678770473,67877-473,2017,LIDOCAINE,LIDOCAINE,Generic,Topical Products,ASCEND LABORATORIES,OINTMENT,5,%,Commercial, 20 ,"$4,229.09",$211.45,$176.21,$6.07,$1.20, 24 , 30.0 , 29.0 , 20.0 , 50.0 , 146.5 , 196.8 ,$151.52,$158.09,$150.84,"$3,794.08",$12.00,$18.13,$27.95,$435.01,$151.52,$176.21,$158.65,"$4,229.09"
2018,NDC, 24 ,551500161,55150-161,2013,LIDOCAINE HCL (LOCAL ANESTH.),LIDOCAINE HCL (PF),Generic,Analgesics and Anesthetics,AUROMEDICS PHARMA,SOLUTION,1,%,Commercial, 14 ,$223.94,$16.00,$9.33,$0.43,$0.90, 24 , 9.5 , 21.6 , 27.1 , 8.0 , 10.4 , 8.5 ,$3.53,$4.56,$4.64,$109.35,$0.00,$0.87,$1.76,$20.85,$6.34,$9.33,$9.01,$223.94
2018,NDC, 24 ,551500161,55150-161,2013,LIDOCAINE HCL (LOCAL ANESTH.),LIDOCAINE HCL (PF),Generic,Analgesics and Anesthetics,AUROMEDICS PHARMA,SOLUTION,1,%,Minnesota Health Care Programs, 20 ,$154.82,$7.74,$6.45,$0.80,$1.84, 24 , 1.0 , 8.1 , 12.5 , 2.0 , 3.5 , 3.0 ,$5.53,$6.45,$3.16,$154.82,$0.00,$0.00,$0.00,$0.00,$5.53,$6.45,$3.16,$154.82
2018,NDC, 24 ,695430142,69543-142,2015,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,Generic,Cardiovascular Agents,VIRTUS PHARMACEUTICALS,TABLET,100,MG,Commercial, 17 ,$146.42,$8.61,$6.10,$0.16,$0.16, 24 , 30.0 , 37.4 , 20.3 , 30.0 , 38.7 , 20.7 ,$0.00,$3.12,$9.86,$74.95,$1.77,$2.97,$4.09,$71.18,$2.70,$6.10,$9.97,$146.42
2018,NDC, 24 ,003785486,0378-5486,2012,MECLIZINE HCL,MECLIZINE HCL,Generic,Gastrointestinal Products,MYLAN,TABLET,25,MG,Commercial, 18 ,$288.16,$16.01,$12.01,$0.53,$0.14, 24 , 30.0 , 22.5 , 18.1 , 75.0 , 84.3 , 63.6 ,$1.66,$4.94,$7.25,$118.51,$4.87,$5.18,$3.75,$124.33,$8.84,$12.01,$10.61,$288.16
2018,NDC, 24 ,519910839,51991-839,2014,MEFENAMIC ACID,MEFENAMIC ACID,Generic,Analgesics and Anesthetics,BRECKENRIDGE,CAPSULE,250,MG,Minnesota Health Care Programs, 13 ,"$8,529.00",$656.08,$355.38,$31.47,$8.93, 24 , 8.0 , 11.3 , 7.0 , 30.0 , 39.8 , 24.8 ,$308.86,$333.98,$218.16,"$8,015.41",$0.00,$2.54,$2.99,$61.00,$317.28,$355.38,$205.75,"$8,529.00"
2018,NDC, 24 ,053880628,NA,NA,MELATONIN,MELATONIN,Generic,Miscellaneous Products,WAL-MART,TABLET,5,MG,Minnesota Health Care Programs, 12 ,$93.26,$7.77,$3.89,$0.12,$0.04, 24 , 34.0 , 32.1 , 3.1 , 120.0 , 105.3 , 37.5 ,$4.00,$3.51,$1.54,$84.26,$0.00,$0.38,$0.49,$9.00,$5.00,$3.89,$1.52,$93.26
2018,NDC, 24 ,005912245,0591-2245,2018,MESALAMINE,MESALAMINE,Generic,Gastrointestinal Products,ACTAVIS PHARMA,TABLET DELAYED RELEASE,1.2,GM,Medicare, 14 ,"$19,789.84","$1,413.56",$824.58,$21.94,$7.33, 24 , 30.0 , 37.6 , 24.8 , 75.0 , 112.5 , 100.2 ,$418.34,$671.31,$809.07,"$16,111.47",$47.00,$147.03,$187.53,"$3,528.73",$643.64,$824.58,$836.58,"$19,789.84"
2018,NDC, 24 ,435470358,43547-358,2014,METFORMIN HCL,METFORMIN HCL,Generic,Endocrine and Metabolic Drugs,SOLCO HEALTHCARE,TABLET,850,MG,Medicare, 14 ,$155.85,$11.13,$6.49,$0.12,$0.05, 24 , 30.0 , 55.6 , 32.6 , 90.0 , 125.0 , 82.8 ,$2.58,$2.71,$3.15,$65.10,$2.17,$3.78,$4.30,$90.75,$4.93,$6.49,$4.84,$155.85
2018,NDC, 24 ,686820018,68682-018,2008,METFORMIN HCL,METFORMIN HCL ER (MOD),Generic,Endocrine and Metabolic Drugs,OCEANSIDE PHARMACEUTICALS,TABLET EXTENDED RELEASE 24 HOUR,1000,MG,Commercial, 12 ,"$113,266.17","$9,438.85","$4,719.42",$108.60,$59.43, 24 , 30.0 , 43.5 , 31.0 , 60.0 , 79.4 , 55.1 ,"$3,297.07","$4,708.13","$3,765.44","$112,995.17",$10.00,$11.29,$10.67,$271.00,"$3,317.07","$4,719.42","$3,764.79","$113,266.17"
2018,NDC, 24 ,433530948,43353-948,2014,METHOCARBAMOL,METHOCARBAMOL,Generic,Neuromuscular Drugs,APHENA PHARMA SOLUTIONS,TABLET,500,MG,Commercial, 15 ,$157.12,$10.47,$6.55,$0.17,$0.06, 24 , 30.0 , 38.1 , 20.7 , 90.0 , 112.5 , 46.2 ,$0.00,$2.37,$3.08,$56.92,$4.74,$4.18,$2.91,$100.20,$5.49,$6.55,$3.12,$157.12
2018,NDC, 24 ,637390166,63739-166,2003,METHOCARBAMOL,METHOCARBAMOL,Generic,Neuromuscular Drugs,SKY PACKAGING,TABLET,500,MG,Medicare, 20 ,$239.67,$11.98,$9.99,$0.67,$0.17, 24 , 13.0 , 15.0 , 11.8 , 50.5 , 60.0 , 50.7 ,$2.17,$4.52,$7.98,$108.59,$3.22,$5.46,$7.76,$131.08,$6.16,$9.99,$14.35,$239.67
2018,NDC, 24 ,422910569,42291-569,2018,METHYLPHENIDATE HCL,METHYLPHENIDATE HCL ER,Generic,Stimulants/Anti-Obesity/Anorexia,AVKARE,TABLET EXTENDED RELEASE,27,MG,Commercial, 20 ,"$4,560.56",$228.03,$190.02,$6.53,$6.53, 24 , 30.0 , 29.1 , 3.3 , 30.0 , 29.1 , 3.3 ,$201.92,$165.55,$98.93,"$3,973.19",$10.00,$24.47,$51.06,$587.37,$212.24,$190.02,$82.01,"$4,560.56"
2018,NDC, 24 ,422910571,42291-571,2018,METHYLPHENIDATE HCL,METHYLPHENIDATE HCL ER,Generic,Stimulants/Anti-Obesity/Anorexia,AVKARE,TABLET EXTENDED RELEASE,54,MG,Minnesota Health Care Programs, 17 ,"$5,920.43",$348.26,$246.68,$8.41,$8.07, 24 , 30.0 , 29.3 , 1.0 , 30.0 , 30.6 , 6.3 ,$236.46,$245.74,$61.69,"$5,897.67",$0.00,$0.04,$0.20,$1.00,$237.76,$246.68,$61.42,"$5,920.43"
2018,NDC, 24 ,433860575,43386-575,2015,METHYLPHENIDATE HCL,METHYLPHENIDATE HCL,Generic,Stimulants/Anti-Obesity/Anorexia,LUPIN PHARMACEUTICALS,TABLET,20,MG,Minnesota Health Care Programs, 15 ,"$1,125.15",$75.01,$46.88,$1.56,$0.83, 24 , 30.0 , 30.0 , 0.2 , 60.0 , 56.3 , 25.1 ,$34.47,$45.87,$29.66,"$1,100.92",$0.00,$0.84,$2.09,$20.11,$34.47,$46.88,$29.59,"$1,125.15"
2018,NDC, 24 ,001855600,0185-5600,2003,METOLAZONE,METOLAZONE,Generic,Cardiovascular Agents,SANDOZ,TABLET,10,MG,Medicare, 11 ,"$2,615.24",$237.75,$108.97,$2.28,$2.38, 24 , 30.0 , 47.7 , 36.5 , 30.0 , 45.8 , 36.2 ,$68.76,$103.69,$88.90,"$2,488.59",$0.56,$5.05,$10.71,$121.26,$69.88,$108.97,$87.99,"$2,615.24"
2018,NDC, 24 ,655800644,65580-644,1973,METOLAZONE,METOLAZONE,Generic,Cardiovascular Agents,"UPSTATE PHARMA, LLC",TABLET,5,MG,Minnesota Health Care Programs, 13 ,"$2,013.96",$154.92,$83.92,$3.18,$4.77, 24 , 28.0 , 26.4 , 7.0 , 8.0 , 17.6 , 17.3 ,$7.81,$83.49,$157.53,"$2,003.76",$0.00,$0.38,$1.24,$9.00,$10.06,$83.92,$157.34,"$2,013.96"
2018,NDC, 24 ,372050653,37205-653,2010,MICONAZOLE NITRATE (TOPICAL),MICONAZORB AF,Brand,Topical Products,LEADER BRAND PRODUCTS,POWDER,2,%,Minnesota Health Care Programs, 15 ,$158.89,$10.59,$6.62,$0.26,$0.09, 24 , 30.0 , 25.5 , 5.4 , 71.0 , 71.3 , 1.2 ,$6.45,$6.29,$0.60,$150.89,$0.00,$0.33,$0.48,$8.00,$6.57,$6.62,$0.20,$158.89
2018,NDC, 24 ,000780698,0078-0698,2017,MIDOSTAURIN,RYDAPT,Brand,Antineoplastic Agents,NOVARTIS,CAPSULE,25,MG,Medicare, 11 ,"$246,263.94","$22,387.63","$10,261.00",$493.51,$139.61, 24 , 21.0 , 20.8 , 6.3 , 56.0 , 73.5 , 28.4 ,"$7,966.97","$9,478.83","$3,595.90","$227,491.82",$410.63,$782.17,"$1,013.94","$18,772.12","$8,168.04","$10,261.00","$3,936.98","$246,263.94"
2018,NDC, 24 ,109390744,NA,NA,MINERAL OIL,SM MINERAL OIL,Brand,Gastrointestinal Products,MCKESSON SUNMARK,OIL,NA,NA,Minnesota Health Care Programs, 20 ,$96.35,$4.82,$4.01,$0.16,$0.01, 24 , 30.0 , 25.3 , 7.1 , 473.0 , 329.9 , 209.7 ,$4.56,$3.84,$2.22,$92.04,$0.00,$0.18,$0.88,$4.31,$4.56,$4.01,$2.07,$96.35
2018,NDC, 24 ,136680485,13668-485,2015,MINOCYCLINE HCL,MINOCYCLINE HCL,Generic,Anti-Infective Agents,TORRENT PHARMACEUTICALS,TABLET,50,MG,Medicare, 12 ,"$2,883.54",$240.30,$120.15,$2.52,$1.83, 24 , 30.0 , 47.6 , 31.0 , 60.0 , 65.8 , 42.2 ,$49.44,$72.84,$58.06,"$1,748.17",$29.20,$41.41,$57.82,$993.84,$114.32,$120.15,$71.76,"$2,883.54"
2018,NDC, 24 ,680010361,68001-361,2018,MONTELUKAST SODIUM,MONTELUKAST SODIUM,Generic,Respiratory Agents,BLUE POINT LABORATORIES,TABLET,10,MG,Medicare, 24 ,$388.25,$16.18,$16.18,$0.30,$0.30, 24 , 30.0 , 54.0 , 31.2 , 30.0 , 54.0 , 31.2 ,$6.85,$10.13,$11.07,$243.20,$3.77,$6.04,$7.22,$145.05,$13.14,$16.18,$12.93,$388.25
2018,NDC, 24 ,518620186,51862-186,2016,MORPHINE SULFATE,MORPHINE SULFATE ER,Generic,Analgesics and Anesthetics,MAYNE PHARMA,TABLET EXTENDED RELEASE,30,MG,Minnesota Health Care Programs, 20 ,$830.79,$41.54,$34.62,$1.31,$0.59, 24 , 30.0 , 26.5 , 6.6 , 60.0 , 58.6 , 23.0 ,$37.41,$33.32,$14.69,$799.79,$0.00,$1.29,$2.20,$31.00,$37.91,$34.62,$14.12,$830.79
2018,NDC, 24 ,572370156,57237-156,2014,MOXIFLOXACIN HCL,MOXIFLOXACIN HCL,Generic,Anti-Infective Agents,RISING PHARMACEUTICALS,TABLET,400,MG,Minnesota Health Care Programs, 23 ,"$1,409.90",$61.30,$58.75,$5.38,$5.38, 24 , 10.0 , 10.9 , 4.8 , 10.0 , 10.9 , 4.8 ,$43.47,$57.90,$42.03,"$1,389.70",$0.00,$0.75,$1.33,$18.00,$43.47,$58.75,$42.11,"$1,409.90"
2018,NDC, 24 ,001680352,0168-0352,2005,MUPIROCIN,MUPIROCIN,Generic,Topical Products,FOUGERA,OINTMENT,2,%,Minnesota Health Care Programs, 21 ,$187.43,$8.93,$7.81,$0.71,$0.32, 24 , 7.0 , 11.0 , 6.4 , 22.0 , 24.1 , 9.1 ,$6.11,$7.21,$3.91,$173.12,$0.00,$0.14,$0.37,$3.25,$6.13,$7.81,$3.62,$187.43
2018,NDC, 24 ,167290189,16729-189,2017,MYCOPHENOLATE SODIUM,MYCOPHENOLATE SODIUM,Generic,Miscellaneous Products,ACCORD HEALTHCARE,TABLET DELAYED RELEASE,360,MG,Minnesota Health Care Programs, 11 ,"$13,804.30","$1,254.94",$575.18,$20.04,$4.98, 24 , 30.0 , 28.7 , 3.8 , 120.0 , 115.6 , 45.9 ,$580.93,$529.05,$188.77,"$12,697.25",$0.50,$3.04,$12.56,$72.94,$614.16,$575.18,$148.68,"$13,804.30"
2018,NDC, 24 ,007811183,0781-1183,2008,NADOLOL,NADOLOL,Generic,Cardiovascular Agents,SANDOZ,TABLET,80,MG,Commercial, 11 ,"$3,993.52",$363.05,$166.40,$3.24,$2.73, 24 , 30.0 , 51.3 , 31.0 , 45.0 , 60.9 , 35.5 ,$112.22,$151.21,$94.89,"$3,629.14",$14.00,$15.18,$15.22,$364.38,$126.22,$166.40,$98.83,"$3,993.52"
2018,NDC, 24 ,683820734,68382-734,2017,NADOLOL,NADOLOL,Generic,Cardiovascular Agents,ZYDUS PHARMACEUTICALS (USA),TABLET,80,MG,Commercial, 13 ,"$7,431.35",$571.64,$309.64,$4.79,$3.18, 24 , 75.0 , 64.6 , 29.7 , 79.0 , 97.3 , 60.9 ,$263.44,$266.11,$171.66,"$6,386.72",$35.00,$43.53,$40.19,"$1,044.63",$290.02,$309.64,$177.64,"$7,431.35"
2018,NDC, 24 ,494830617,49483-617,2016,NAPROXEN,NAPROXEN,Generic,Analgesics and Anesthetics,TIME-CAP LABS,TABLET,375,MG,Medicare, 17 ,$146.47,$8.62,$6.10,$0.20,$0.10, 24 , 30.0 , 30.4 , 20.1 , 60.0 , 61.8 , 40.8 ,$4.40,$4.26,$2.89,$102.31,$0.48,$1.83,$2.74,$43.95,$5.59,$6.10,$3.05,$146.47
2018,NDC, 24 ,000650645,0065-0645,1980,NATAMYCIN,NATACYN,Brand,Topical Products,EYEVANCE PHARMACEUTICALS,SUSPENSION,5,%,Commercial, 13 ,"$9,633.22",$741.02,$401.38,$17.17,$22.15, 24 , 22.5 , 23.4 , 15.2 , 15.0 , 18.1 , 6.2 ,$322.72,$258.52,$148.09,"$6,204.37",$0.00,$86.57,$127.78,"$2,077.75",$332.75,$401.38,$140.84,"$9,633.22"
2018,NDC, 24 ,083739969,NA,NA,NEBULIZERS,INNOSPIRE ELEGANCE NEBULIZER,Brand,Miscellaneous Products,RESPIRONICS,MISCELLANEOUS,NA,NA,Medicare, 24 ,"$1,293.71",$53.90,$53.90,$1.87,$53.90, 24 , 30.0 , 28.8 , 5.9 , 1.0 , 1.0 , -   ,$43.32,$45.87,$12.96,"$1,100.97",$7.98,$8.03,$4.37,$192.74,$54.15,$53.90,$14.05,"$1,293.71"
2018,NDC, 24 ,003630896,NA,NA,NICOTINE,NICOTINE,Generic,Misc Psychotherapeutic/Neurolog,WALGREENS,PATCH 24 HOUR,21,MG/24HR,Minnesota Health Care Programs, 18 ,$950.96,$52.83,$39.62,$2.09,$2.09, 24 , 14.0 , 19.0 , 10.0 , 14.0 , 19.0 , 10.0 ,$36.52,$39.62,$19.13,$950.96,$0.00,$0.00,$0.00,$0.00,$36.52,$39.62,$19.13,$950.96
2018,NDC, 24 ,700000113,70000-0113,2016,NICOTINE,NICOTINE STEP 3,Generic,Misc Psychotherapeutic/Neurolog,LEADER BRAND PRODUCTS,PATCH 24 HOUR,7,MG/24HR,Minnesota Health Care Programs, 19 ,"$1,163.60",$61.24,$48.48,$2.08,$2.08, 24 , 28.0 , 23.3 , 6.7 , 28.0 , 23.3 , 6.7 ,$56.57,$48.48,$13.36,"$1,163.60",$0.00,$0.00,$0.00,$0.00,$56.57,$48.48,$13.36,"$1,163.60"
2018,NDC, 24 ,001350467,0135-0467,2009,NICOTINE POLACRILEX,NICORETTE,Brand,Misc Psychotherapeutic/Neurolog,GLAXO CONSUMER HEALTHCARE L.P.,GUM,4,MG,Minnesota Health Care Programs, 12 ,"$1,996.44",$166.37,$83.19,$4.32,$0.37, 24 , 15.0 , 19.3 , 11.7 , 200.0 , 225.0 , 122.5 ,$81.60,$83.19,$48.80,"$1,996.44",$0.00,$0.00,$0.00,$0.00,$81.60,$83.19,$48.80,"$1,996.44"
2018,NDC, 24 ,003780481,0378-0481,2000,NIFEDIPINE,NIFEDIPINE ER OSMOTIC RELEASE,Generic,Cardiovascular Agents,MYLAN,TABLET EXTENDED RELEASE 24 HOUR,60,MG,Commercial, 15 ,$844.45,$56.30,$35.19,$0.82,$0.58, 24 , 30.0 , 42.8 , 28.5 , 60.0 , 60.5 , 44.3 ,$17.09,$16.87,$13.23,$404.95,$7.00,$10.85,$14.77,$260.45,$36.83,$35.19,$20.41,$844.45
2018,NDC, 24 ,005913685,0591-3685,2015,NITROFURANTOIN (MACROCRYSTALS),NITROFURANTOIN MACROCRYSTAL,Generic,Anti-Infective Agents,ACTAVIS PHARMA,CAPSULE,50,MG,Commercial, 13 ,$619.96,$47.69,$25.83,$1.18,$0.77, 24 , 14.0 , 22.0 , 16.8 , 29.0 , 33.5 , 21.0 ,$15.25,$13.45,$13.88,$322.84,$0.89,$5.91,$7.44,$141.83,$23.18,$25.83,$16.31,$619.96
2018,NDC, 24 ,525440245,52544-245,1967,"NORETHINDRONE, MESTRANOL",NECON 1/50 (28),Brand,Endocrine and Metabolic Drugs,ACTAVIS PHARMA,TABLET,1-50,MG-MCG,Minnesota Health Care Programs, 18 ,$984.01,$54.67,$41.00,$0.94,$0.86, 24 , 28.0 , 43.5 , 25.0 , 28.0 , 47.8 , 29.2 ,$25.74,$41.00,$22.94,$984.01,$0.00,$0.00,$0.00,$0.00,$25.74,$41.00,$22.94,$984.01
2018,NDC, 24 ,501020233,50102-233,2016,"NORGESTIMATE,ETHINYL ESTRADIOL (TRIPHASIC)",TRI-VYLIBRA,Generic,Endocrine and Metabolic Drugs,AFAXYS,TABLET,0.18/0.215/0.25,MG-35 MCG,Minnesota Health Care Programs, 17 ,$593.14,$34.89,$24.71,$0.41,$0.40, 24 , 84.0 , 60.7 , 28.2 , 84.0 , 61.8 , 29.7 ,$22.27,$24.71,$16.53,$593.14,$0.00,$0.00,$0.00,$0.00,$22.27,$24.71,$16.53,$593.14
2018,NDC, 24 ,504281428,NA,NA,NUTRITIONAL SUPPLEMENTS,CVS NUTRITION LIQUID,Brand,Nutritional Products,CVS PHARMACY HEALTHCARE SERV,LIQUID,2,%,Minnesota Health Care Programs, 21 ,$540.21,$25.72,$22.51,$1.84,$0.00, 24 , 7.0 , 12.3 , 10.9 , 42.0 ," 4,533.5 "," 9,282.4 ",$13.80,$22.05,$27.45,$529.21,$0.00,$0.46,$1.25,$11.00,$14.30,$22.51,$27.26,$540.21
2018,NDC, 24 ,136680253,13668-253,2017,"OLMESARTAN MEDOXMIL, HYDROCHLOROTHIAZIDE",OLMESARTAN MEDOXOMIL-HCTZ,Generic,Cardiovascular Agents,TORRENT PHARMACEUTICALS,TABLET,40-25,MG,Commercial, 14 ,"$2,747.46",$196.25,$114.48,$1.59,$1.49, 24 , 90.0 , 72.2 , 28.4 , 90.0 , 76.8 , 22.1 ,$53.12,$92.90,$103.97,"$2,229.71",$9.05,$21.57,$27.37,$517.75,$57.62,$114.48,$114.47,"$2,747.46"
2018,NDC, 24 ,684620436,68462-436,2017,OLMESARTAN MEDOXOMIL,OLMESARTAN MEDOXOMIL,Generic,Cardiovascular Agents,GLENMARK PHARMACEUTICALS,TABLET,5,MG,Medicare, 14 ,"$1,834.44",$131.03,$76.44,$1.25,$0.79, 24 , 75.0 , 61.3 , 30.0 , 60.0 , 96.3 , 109.0 ,$21.24,$64.64,$89.95,"$1,551.41",$6.00,$11.70,$14.07,$280.77,$30.39,$76.44,$95.51,"$1,834.44"
2018,NDC, 24 ,681800675,68180-675,2018,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,Generic,Anti-Infective Agents,LUPIN PHARMACEUTICALS,CAPSULE,30,MG,Commercial, 24 ,"$3,050.93",$127.12,$127.12,$21.79,$9.25, 24 , 5.0 , 5.8 , 2.0 , 10.0 , 13.8 , 5.6 ,$41.78,$68.27,$77.88,"$1,638.40",$19.08,$58.86,$63.28,"$1,412.53",$114.23,$127.12,$55.87,"$3,050.93"
2018,NDC, 24 ,477810264,47781-264,2011,OXYCODONE HCL,OXYCODONE HCL,Generic,Analgesics and Anesthetics,ALVOGEN,TABLET,15,MG,Minnesota Health Care Programs, 17 ,$616.88,$36.29,$25.70,$0.89,$0.22, 24 , 30.0 , 28.8 , 3.4 , 112.0 , 116.9 , 33.2 ,$20.43,$23.65,$9.47,$567.60,$0.00,$1.38,$2.45,$33.00,$25.79,$25.70,$8.50,$616.88
2018,NDC, 24 ,433530027,43353-027,2011,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,Generic,Gastrointestinal Products,APHENA PHARMA SOLUTIONS,TABLET DELAYED RELEASE,40,MG,Commercial, 19 ,$113.53,$5.98,$4.73,$0.08,$0.06, 24 , 90.0 , 62.5 , 30.5 , 90.0 , 73.8 , 50.0 ,$0.00,$1.01,$3.72,$24.25,$2.65,$3.72,$5.21,$89.28,$2.90,$4.73,$6.00,$113.53
2018,NDC, 24 ,686450491,68645-491,2011,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,Generic,Gastrointestinal Products,LEGACY PHARMACEUTICAL PKG,TABLET DELAYED RELEASE,40,MG,Medicare, 11 ,$119.67,$10.88,$4.99,$0.10,$0.10, 24 , 30.0 , 49.0 , 26.2 , 30.0 , 49.0 , 26.2 ,$0.00,$1.09,$2.74,$26.07,$3.66,$3.90,$2.54,$93.60,$3.70,$4.99,$2.64,$119.67
2018,NDC, 24 ,528170142,52817-142,2016,PAROXETINE HCL,PAROXETINE HCL,Generic,Central Nervous System Drugs,TRUPHARMA,TABLET,30,MG,Medicare, 15 ,$247.25,$16.48,$10.30,$0.25,$0.21, 24 , 30.0 , 40.9 , 26.3 , 30.0 , 48.7 , 37.1 ,$6.03,$5.99,$5.35,$143.67,$2.00,$4.29,$8.07,$102.92,$8.31,$10.30,$7.66,$247.25
2018,NDC, 24 ,165000523,NA,NA,"PEDIATRIC MULTIPLE VITAMIN W/ MINERALS, C",FLINTSTONES GUMMIES,Brand,Nutritional Products,BAYER CONSUMER,TABLET CHEWABLE,NA,NA,Minnesota Health Care Programs, 12 ,$121.14,$10.10,$5.05,$0.14,$0.09, 24 , 30.0 , 36.0 , 22.0 , 60.0 , 54.2 , 33.2 ,$5.44,$5.05,$2.58,$121.14,$0.00,$0.00,$0.00,$0.00,$5.44,$5.05,$2.58,$121.14
